year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00
2016,Adamstown 132_11kV,26JUN2015,MW,10.88640,10.88640,10.96929,11.66400,11.66400,10.48568,10.36800,10.36800,9.82905,9.07200,9.07200,8.80327,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,8.05293,9.07200,9.83907,10.36800,10.36800,10.36800,10.36800,11.30147,11.66400,11.66400,11.66400,10.59916,10.36800,10.36800,10.36800,10.36800,9.31924,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,8.48665,7.77600,7.77600,9.01910,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.92701,10.88640,11.98016,12.53000,13.47840,14.58020,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.69229,13.47840,13.47840,13.47840,13.47840,13.15009,14.67222,14.77440,13.48944,12.88017,12.18240,12.18240,12.18240,11.03369
2016,Adamstown 132_11kV,27JUN2015,MW,10.88640,10.88640,10.87518,11.14560,11.14560,10.96518,9.84960,9.84960,8.70465,8.55360,8.55360,8.55360,8.55360,8.55360,7.49058,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,7.25760,8.12782,8.55360,8.55360,9.53537,9.84960,10.95375,11.14560,11.94539,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,12.44160,11.16942,11.14560,11.14560,11.14560,10.54872,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,9.84960,10.45943,11.14560,11.74704,12.95382,14.07041,15.03360,15.03360,15.03360,15.03360,15.03360,15.03360,15.03360,15.03360,15.03360,15.03360,14.63866,13.73760,13.73760,13.73760,13.73760,13.73760,15.47824,14.37333,13.70752,12.96000,12.96000,11.95458,11.66400,11.66400,10.58155,10.36800
2016,Adamstown 132_11kV,28JUN2015,MW,10.36800,9.58950,9.22188,10.36800,9.59418,9.07200,8.67504,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.52905,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,6.48000,7.47836,7.77600,8.06464,9.07200,9.80357,10.36800,10.36800,11.56745,11.66400,11.66400,11.66400,11.66400,11.66400,11.66400,11.66400,11.66400,11.66400,11.66400,11.66400,10.50092,10.36800,10.36800,10.36800,10.36800,10.36800,9.84974,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,10.34364,10.36800,11.07632,11.66400,12.40056,13.64676,14.49928,15.55200,15.55200,15.55200,15.55200,15.55200,15.55200,15.55200,15.55200,15.55200,15.55200,15.55200,14.55982,14.25600,14.25600,14.25600,13.05166,15.19878,13.81282,12.70080,11.90437,11.40480,11.11745,10.10880,10.10880,9.48252,8.81280
2016,Adamstown 132_11kV,29JUN2015,MW,8.81280,8.81280,8.84393,9.33120,8.59181,8.03520,8.03520,8.03520,8.03520,6.80153,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.91008,8.03520,8.82785,9.33120,9.33120,10.04540,10.67369,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.43443,10.62720,10.62720,10.62720,10.62720,10.62720,10.11339,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.96258,10.62720,10.97930,11.92320,13.03041,14.35959,15.39679,15.81120,15.81120,15.81120,15.81120,15.81120,15.81120,15.81120,15.81120,15.81120,15.81120,15.12379,14.51520,14.51520,14.20653,13.21920,13.21920,13.21920,14.71476,14.22821,12.96843,12.18240,12.14476,10.88640,10.88640,10.88640
2016,Adamstown 132_11kV,30JUN2015,MW,10.88640,10.54789,9.59040,9.59040,9.59040,9.59040,9.59040,9.59040,9.57340,8.29440,8.29440,8.29440,8.29440,7.85024,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,7.26484,8.29440,9.38226,10.19774,10.88640,11.30897,12.18240,13.27085,13.47840,13.47840,13.47840,13.47840,13.47840,13.47840,13.47840,13.47840,12.58519,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,12.18240,11.53049,10.88640,10.88640,10.88640,10.88640,10.88640,11.41199,12.18240,12.18240,12.18240,12.33289,13.47840,14.50600,15.17068,16.27693,17.36640,17.36640,17.36640,17.36640,17.36640,17.36640,17.36640,17.36640,17.36640,17.36640,17.36640,16.16644,16.07040,16.07040,14.84032,14.77440,14.50533,13.47840,15.47522,14.77720,13.79786,12.89849,11.66400,11.66400,11.66400,10.60068
2016,Adamstown 132_11kV,01JUL2015,MW,10.36800,10.36800,10.37651,10.62720,10.62720,10.24819,9.33120,9.33120,9.33120,9.18237,8.03520,8.03520,8.03520,8.03520,8.03520,6.82608,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,6.73920,7.20386,8.03520,9.17712,9.33120,9.36213,10.62720,10.99574,11.00697,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,9.33851,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,9.33120,10.21145,10.62720,11.79388,14.40181,15.55200,15.55200,16.24943,16.84800,16.84800,16.84800,16.84800,16.84800,16.84800,16.84800,15.63691,15.55200,15.55200,15.25004,14.25600,14.25600,14.25600,13.20939,15.20104,14.82224,13.71326,12.70080,12.70080,11.61761,11.40480,11.40480
2016,Adamstown 132_11kV,02JUL2015,MW,11.40480,10.58095,10.18119,10.88640,10.88640,10.38934,9.59040,9.59040,9.59040,9.12497,8.29440,8.29440,8.29440,8.29440,8.29440,7.26574,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,7.16024,8.29440,8.83166,9.59040,10.57563,10.94277,12.18240,13.06684,13.50944,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,13.93950,13.47840,13.47840,12.23284,12.18240,12.18240,12.18240,12.06183,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,11.37247,12.18240,13.00027,14.04307,15.09052,16.57277,17.36640,17.36640,18.18714,18.66240,18.66240,18.66240,18.66240,18.66240,18.66240,18.66240,18.17515,17.36640,17.36640,17.36640,16.47743,16.07040,16.07040,14.99324,16.51061,16.10696,14.55245,13.81466,12.70080,12.48845,11.40480,11.40480
2016,Adamstown 132_11kV,03JUL2015,MW,11.40480,11.40480,11.38477,11.66400,11.66400,10.78987,10.36800,10.36800,9.97819,9.07200,9.07200,9.07200,8.27200,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,8.24133,9.07200,10.18766,10.52985,11.66400,11.81189,12.96000,13.82829,14.31923,15.55200,15.55200,15.55200,15.55200,15.55200,15.55200,15.55200,15.43284,14.25600,14.25600,13.53791,12.96000,12.96000,12.96000,12.96000,12.96000,12.31866,11.66400,11.66400,11.66400,11.66400,11.66400,11.66400,11.66400,10.53355,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.84581,11.66400,11.87012,12.96000,14.12247,15.00749,15.99987,16.84800,16.84800,16.84800,18.08324,18.14400,18.14400,18.14400,18.14400,18.14400,18.14400,18.14400,17.16640,16.84800,16.84800,16.58311,15.55200,15.55200,14.93260,16.74594,16.25227,15.09250,13.87800,12.96000,12.96000,12.96000,12.27951
2016,Adamstown 132_11kV,04JUL2015,MW,11.66400,11.66400,11.66331,11.92320,11.92320,11.13287,10.62720,10.27142,9.33120,9.33120,9.33120,9.33120,8.99325,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.24279,9.33120,9.36521,10.62720,11.45795,12.19373,13.21920,13.21920,13.64088,14.51520,14.51520,15.23085,15.81120,15.81120,15.36870,14.51520,14.51520,13.84697,13.21920,13.21920,13.21920,11.92801,11.92320,11.92320,11.92320,11.92320,11.27639,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,11.14205,11.92320,12.05943,13.21920,13.92497,15.03353,16.09739,17.10720,17.10720,17.10720,17.10720,17.10720,17.10720,17.10720,17.10720,17.10720,17.10720,16.79909,15.81120,15.81120,15.81120,15.81120,14.73565,17.00687,16.16470,15.13586,14.35070,13.21920,13.21920,13.21920,12.94643,11.92320,11.92320
2016,Adamstown 132_11kV,05JUL2015,MW,11.92320,10.63081,10.62720,10.62720,10.40202,9.33120,9.33120,9.11622,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.61976,9.33120,10.30433,10.62735,11.92320,12.71862,13.21920,13.21920,14.06013,14.51520,14.51520,14.51520,14.51520,14.51520,14.11580,13.21920,13.21920,12.63757,11.92320,11.92320,11.92320,11.92320,11.20652,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,10.62720,11.12483,11.92320,12.96721,13.63299,14.93066,15.81120,16.92395,17.10720,17.10720,17.10720,17.10720,17.10720,17.38488,18.40320,17.91285,17.10720,17.10720,17.10720,15.81499,15.81120,15.81120,15.28223,17.25536,15.92971,14.77440,13.56211,13.44525,12.18240,12.18240,11.39339,10.74243,9.59040
2016,Adamstown 132_11kV,06JUL2015,MW,9.59040,9.59040,9.63137,10.10880,9.69248,8.81280,8.81280,8.81280,8.36235,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.86513,8.81280,10.08329,10.66407,11.40480,12.26925,13.04551,13.99680,13.99680,15.02628,15.29280,15.29280,15.29280,14.32141,13.99680,13.99680,13.75496,12.70080,12.70080,12.70080,11.41997,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,10.67266,10.10880,10.10880,10.10880,11.34764,11.40480,11.40480,12.18169,12.70080,13.88711,15.36359,16.58880,17.85290,17.88480,18.03552,19.18080,19.18080,19.18080,19.18080,19.18080,19.18080,19.18080,18.00311,17.88480,17.88480,16.88612,16.58880,15.70614,15.29280,14.97903,16.24897,15.73133,14.46900,13.72660,12.44160,12.44160,12.03352,11.14560
2016,Adamstown 132_11kV,07JUL2015,MW,11.14560,11.14560,11.13644,11.40480,11.40480,11.11069,10.10880,10.10880,10.10880,9.37068,8.81280,8.81280,8.81280,8.59142,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,8.16157,8.81280,9.20579,10.24428,11.40480,11.40480,12.57004,13.91383,13.99680,15.52932,15.81120,15.81120,14.62944,14.51520,14.51520,14.51520,13.55121,13.21920,12.12712,11.92320,11.92320,11.92320,11.92320,10.68041,10.62720,10.62720,10.62720,10.62720,10.62720,11.10824,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,11.92320,12.74619,13.21920,13.21920,14.02674,14.51520,15.65929,16.38666,17.74007,18.40320,18.68756,19.69920,19.69920,19.69920,19.69920,19.69920,19.69920,18.48399,18.40320,18.40320,17.44064,17.10720,17.10720,16.26761,15.81120,15.81120,14.60339,16.50136,15.66436,14.55578,13.67409,12.70080,12.47540,11.40480,11.40480
2016,Adamstown 132_11kV,08JUL2015,MW,11.40480,11.40480,11.15412,11.40480,11.40480,10.71290,10.10880,10.10880,10.10880,8.94112,8.81280,8.81280,8.81280,7.72679,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,8.11309,8.81280,9.77536,10.29265,11.40480,11.81064,13.53932,13.99680,13.99680,15.10816,15.29280,14.70897,13.99680,13.99680,13.99680,13.47308,12.70080,12.61433,11.40480,11.40480,11.40480,11.40480,11.39163,10.10880,10.10880,10.10880,10.10880,11.11710,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.52220,12.70080,13.60615,14.66207,15.82403,17.29407,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.20879,16.58880,16.58880,16.58880,15.34971,15.29280,15.29280,14.74142,17.09654,16.11041,15.03522,13.91322,13.47840,12.38304,12.18240,12.18240
2016,Adamstown 132_11kV,09JUL2015,MW,12.18240,11.44425,10.92477,11.40480,11.40480,11.05460,10.10880,10.10880,10.10880,9.84171,8.81280,8.81280,8.81280,8.21533,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,8.28633,8.81280,9.81932,10.71914,11.40480,12.03185,12.70080,13.52052,13.99680,13.99680,13.99680,13.99680,13.99680,13.33338,12.70080,12.70080,12.70080,12.58976,11.40480,11.40480,11.40480,11.21718,10.10880,10.10880,10.10880,10.10880,11.29046,11.40480,11.40480,11.40480,11.01022,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.34102,11.40480,11.40480,12.38130,13.18741,13.99680,15.44482,16.58880,16.58880,16.58880,16.58880,17.87352,17.88480,17.88480,17.88480,17.88480,17.88480,17.78483,16.58880,16.58880,16.58880,15.30334,15.29280,15.29280,14.54875,16.24056,15.62840,14.56083,13.73760,13.60390,12.44160,12.44160,11.70865
2016,Adamstown 132_11kV,10JUL2015,MW,11.14560,11.14560,11.14804,11.40480,11.40480,11.40480,10.15450,10.10880,10.10880,9.65297,8.81280,8.81280,8.81280,8.81280,8.02181,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,8.42179,8.91385,10.10880,10.47878,11.40480,11.94345,12.95740,13.99680,13.99680,13.99680,13.99680,13.99680,13.99680,13.99331,12.70080,12.70080,12.57589,11.40480,11.40480,11.40480,11.28077,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.21548,11.40480,12.25208,12.43338,13.47840,14.48990,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.77440,14.41091,13.47840,13.47840,13.47840,14.72451,14.68839,13.47840,13.05256,12.18240,12.18240,12.18240,11.25479
2016,Adamstown 132_11kV,11JUL2015,MW,10.88640,10.88640,10.92712,11.40480,11.40480,10.36908,10.10880,9.13128,8.81280,8.81280,8.81280,8.81280,8.81280,8.06730,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,8.48088,8.81280,9.41577,10.10880,10.89100,11.40480,12.10876,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.64893,11.40480,11.40480,11.40480,11.40480,11.40480,10.76682,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,10.10880,9.57703,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,10.00708,10.10880,10.10880,11.16506,12.12054,12.70080,12.78690,13.99680,14.72491,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,14.19414,13.99680,13.99680,13.40175,12.70080,12.70080,12.70080,14.70313,13.65459,13.40569,12.18240,12.18240,12.18240,12.18240,11.57512,10.88640,10.88640
2016,Adamstown 132_11kV,12JUL2015,MW,10.80075,9.59040,9.59040,9.59040,9.59040,8.91516,8.29440,8.29440,8.29440,8.29440,8.29440,7.61136,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,7.59766,8.29440,8.29440,9.56445,9.82471,10.90754,12.18240,12.52153,13.47840,13.94241,14.77440,14.77440,15.85465,16.07040,16.07040,15.69739,14.77440,14.77440,14.77440,14.77440,13.83380,13.90177,14.77440,14.77440,14.77440,14.12163,13.47840,13.47840,13.47840,13.47840,13.47840,13.47840,13.47840,13.47840,13.47840,13.47840,13.47840,13.47840,14.09175,14.77440,15.81027,16.85609,17.38905,18.66240,19.74153,19.95840,20.58289,21.25440,21.25440,21.25440,21.25440,21.25440,21.25440,21.25440,20.99785,19.95840,19.95840,19.42150,18.66240,18.66240,17.37780,19.59958,18.11406,16.96532,15.60543,14.51520,13.84988,13.21920,13.21920,12.02977,11.92320
2016,Adamstown 132_11kV,13JUL2015,MW,11.92320,10.89925,10.62720,10.62720,10.62720,9.87049,9.33120,9.33120,9.33120,9.33120,9.33120,8.24374,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.14657,9.33120,10.18527,10.93386,12.29531,13.21920,14.23205,15.81120,16.83545,17.10720,17.10720,18.16026,18.40320,17.89448,17.10720,17.10720,17.10720,17.10720,17.10720,17.10720,17.10720,17.10720,17.10720,17.10720,17.10720,17.10720,17.10720,17.10720,17.10720,17.10720,16.95434,15.63386,14.51520,14.51520,13.65220,13.21920,13.21920,13.21920,13.21920,13.21920,13.21920,13.21920,13.21920,13.21920,14.46943,15.44172,16.61579,18.07757,19.67286,19.69920,19.97994,20.99520,20.99520,20.99520,20.99520,20.99520,20.99520,19.75812,19.69920,19.69920,19.07605,18.40320,18.10050,17.10720,16.77716,15.81120,17.55178,16.96461,15.50323,14.71197,13.73760,13.01842,12.44160,12.44160
2016,Adamstown 132_11kV,14JUL2015,MW,12.44160,12.22063,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,10.98259,9.84960,9.84960,9.84960,8.78415,8.55360,8.55360,8.55360,8.55360,8.55360,8.55360,8.55360,8.55360,8.55360,8.55360,9.12629,10.07346,11.14560,12.40453,12.93624,14.43225,15.62765,16.32960,16.32960,16.32960,16.32960,16.32960,15.45633,15.03360,15.03360,13.82010,13.73760,13.73760,12.44476,12.44160,12.44160,12.44160,12.44160,12.44160,11.23340,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,11.14560,12.43878,13.07243,14.27313,15.62112,17.32800,18.92160,19.08248,20.21760,20.21760,20.21760,20.21760,20.21760,20.21760,20.21760,20.21760,20.16028,18.92160,18.92160,18.68213,17.62560,17.38343,16.32960,16.32960,18.07277,17.13885,15.83388,14.46006,14.25600,13.19123,12.96000,12.96000
2016,Adamstown 132_11kV,15JUL2015,MW,12.96000,12.07500,11.70266,12.18240,12.05829,10.88640,10.88640,10.88640,10.88640,9.68018,9.59040,9.59040,9.26134,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,9.02205,10.26655,11.46936,12.56435,13.47840,14.39984,16.06143,16.78849,17.36640,17.36640,17.18820,16.07040,16.07040,15.31722,14.77440,14.15826,13.47840,12.98237,12.18240,12.18240,12.18240,12.18240,11.38552,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,12.01735,12.18240,12.18240,12.36167,13.47840,14.23094,15.34179,16.21243,17.36640,18.62985,18.66240,18.88886,19.95840,19.95840,19.95840,19.95840,19.95840,18.85838,18.66240,18.66240,18.66240,17.79000,17.36640,17.04000,16.01896,14.77440,14.77440,16.26589,15.97828,14.64601,13.73760,13.47882,12.44160,12.44160,11.47681
2016,Adamstown 132_11kV,16JUL2015,MW,11.14560,11.14560,11.15187,11.40480,11.40480,11.17902,10.10880,10.10880,10.10880,10.10880,8.85946,8.81280,8.81280,8.81280,8.81280,8.63519,7.51680,7.51680,7.51680,7.51680,7.51680,7.51680,8.40480,8.81280,9.86519,10.95872,11.67681,12.70080,13.70943,15.16224,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.29280,15.19967,13.99680,13.51638,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.70080,12.22361,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,11.40480,12.69456,12.70080,12.83555,13.99680,15.00195,16.34165,17.88480,19.17436,19.18080,19.72240,20.47680,20.47680,20.47680,20.47680,20.47680,20.47680,20.47680,20.47680,20.47680,19.18568,19.18080,19.18080,18.37784,17.88480,16.90159,18.58890,17.81634,16.48313,15.42580,14.77440,13.80757,13.47840,13.47840
2016,Adamstown 132_11kV,17JUL2015,MW,13.47840,12.46186,12.20842,12.70080,12.59096,11.40480,11.40480,11.40480,11.36044,10.10880,10.10880,10.10880,9.34188,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,8.81280,9.30910,10.29832,11.58173,13.04047,13.99680,15.15388,16.58880,17.73574,18.28014,19.18080,19.18080,19.18080,19.18080,19.18080,19.18080,19.18080,19.18080,19.18080,19.18080,19.18080,19.18080,19.18080,19.18080,19.18080,18.93869,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,17.88480,19.04594,19.18080,20.23356,21.34125,21.77280,21.77280,21.77280,21.77280,21.77280,21.77280,21.77141,20.47680,20.47680,20.47680,20.47680,19.47670,19.18080,19.10557,17.88480,17.88480,17.25235,18.94861,18.15272,17.05718,15.63930,15.29280,14.46841,13.99680,13.99680
2016,Adamstown 132_11kV,18JUL2015,MW,13.99680,13.05050,12.72364,13.21920,13.21920,12.01040,11.77185,10.62720,10.62720,10.62720,10.62720,9.36082,9.33120,9.33120,9.33120,8.60301,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.03520,8.26362,9.33120,9.33120,9.93086,10.89073,12.27879,13.21920,14.29499,14.51520,14.64735,15.81120,15.81120,15.81120,15.01025,14.51520,14.51520,13.72483,13.91682,14.43504,13.21920,13.21920,13.21920,13.70937,14.51520,14.51520,14.51520,14.51520,14.51520,14.51520,14.51520,14.51520,14.51520,14.51520,14.15948,13.38980,14.51520,14.51520,14.51520,14.51520,14.51520,15.45575,15.81120,16.99542,17.10720,17.99618,18.40320,19.24354,19.69920,19.69920,19.69920,19.69920,19.69920,19.18525,18.40320,18.40320,18.40320,18.40320,18.40320,17.46276,17.10720,17.10720,16.44041,18.44899,17.16832,16.07040,14.89365,14.77440,14.28029,13.47840,13.47840,12.58417,12.18240
2016,Adamstown 132_11kV,19JUL2015,MW,12.00007,10.88640,10.96835,11.66400,10.82877,10.36800,9.79624,9.07200,9.07200,9.07200,9.07200,9.07200,8.36580,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,8.08447,9.07200,9.07200,9.44370,10.37268,11.66400,12.50941,12.96000,13.86894,14.25600,14.75896,15.55200,15.55200,15.55200,15.55200,15.55200,15.55200,15.55200,15.55200,15.55200,15.55200,15.03285,14.25600,14.25600,14.25600,13.82200,12.96000,12.96000,14.03375,14.25600,14.25600,14.25600,14.25600,14.82154,15.55200,15.55200,14.69943,14.25600,14.25600,14.56774,15.55200,16.33112,16.84800,17.51925,18.14761,19.44000,19.44000,19.44000,19.44000,19.44000,19.44000,19.44000,19.44000,19.22901,18.14400,18.14400,18.14400,17.62598,16.84800,16.48924,15.55200,17.82848,16.29278,15.35762,14.25600,13.78017,12.73886,11.66400,11.66400,11.00263,10.36800
2016,Adamstown 132_11kV,20JUL2015,MW,10.36800,10.36800,10.27545,10.88640,10.13202,9.59040,8.99524,8.29440,8.29440,8.29440,8.29440,8.29440,8.29440,7.57061,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,6.99840,8.03585,8.29440,9.25871,10.19444,11.37764,12.18240,13.52476,14.77440,14.77440,15.74359,16.07040,16.07040,16.07040,16.03102,14.77440,14.77440,14.19405,13.47840,12.55640,12.18240,12.18240,11.81862,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,10.88640,11.12309,12.18240,12.74340,14.05280,15.00361,16.49343,17.36640,17.36640,17.36640,17.36640,17.36640,17.36640,17.36640,17.36640,17.36640,17.36640,17.17683,16.07040,16.07040,15.71543,14.77440,14.77440,13.80656,15.47663,15.37324,13.94517,12.96000,12.96000,11.99463,11.66400,11.66400
2016,Adamstown 132_11kV,21JUL2015,MW,11.66400,11.53780,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,9.14671,9.07200,8.84339,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.77600,7.90904,9.24111,10.36800,11.39026,11.99431,13.05511,14.25600,14.25600,14.78830,15.55200,15.07657,14.25600,14.25600,13.48506,12.96000,12.96000,12.09879,11.66400,11.66400,10.63097,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,10.36800,9.42495,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.07200,9.35314,10.36800,10.36800,10.36800,10.91331,11.66400,12.31102,13.17764,14.73177,15.99085,16.84800,16.84800,16.84800,16.84800,16.84800,16.84800,16.84800,16.84800,16.84800,16.84800,16.84800,15.56779,15.55200,15.03061,13.74074,12.96000,12.96000,14.20938,14.07901,12.96000,11.87794,11.66400,11.32841,10.36800,10.36800
